href,model_id,full_name,year
/showmodel?model=117691,117691,Experimental and modeling studies of desensitization of P2X3 receptors (Sokolova et al. 2006),2006
/showmodel?model=267339,267339,Explainable AI for spatial navigation based on hippocampal circuitry (Coppolino + Migliore 2023),2023
/showmodel?model=143072,143072,Explaining pathological changes in axonal excitability by dynamical analysis (Coggan et al. 2011),2011
/showmodel?model=240364,240364,"External Tufted Cell Model (Ryan Viertel, Alla Borisyuk 2019)",2019
/showmodel?model=84589,84589,Extracellular Action Potential Simulations (Gold et al 2007),2007
/showmodel?model=240957,240957,Extracellular fields for a three-dimensional network of cells using NEURON (Appukuttan et al 2017),2017
/showmodel?model=239006,239006,Extracellular stimulation of myelinated axon (Reilly 2016),2016
/showmodel?model=143148,143148,Extraction and classification of three cortical neuron types (Mensi et al. 2012),2012
/showmodel?model=181035,181035,"FFV1MT: A V1-MT feedforward architecture for optical flow estimation (Solari et a., 2015)",2015
/showmodel?model=266818,266818,FHF2KO and Wild-Type Mouse Cardiomyocyte Strands (Park et al 2020),2020
/showmodel?model=267647,267647,"FNS spiking neural simulator; LIFL neuron model, event-driven simulation (Susi et al 2021)",2021
/showmodel?model=142273,142273,FRAT: An amygdala-centered model of fear conditioning (Krasne et al. 2011),2011
/showmodel?model=79465,79465,FS Striatal interneuron: K currents solve signal-to-noise problems (Kotaleski et al 2006),2006
/showmodel?model=21984,21984,"Facilitation by residual calcium (Stockbridge, Hines 1982)",1982
/showmodel?model=118797,118797,Facilitation model based on bound Ca2+ (Matveev et al. 2006),2006
/showmodel?model=119153,119153,Facilitation through buffer saturation (Matveev et al. 2004),2004
/showmodel?model=253369,253369,Factors contribution to GDP-induced [Cl-]i transients (Lombardi et al 2019),2019
/showmodel?model=148637,148637,Failure of Deep Brain Stimulation in a basal ganglia neuronal network model (Dovzhenok et al. 2013),2013
/showmodel?model=19022,19022,Fast AMPA receptor signaling (Geiger et al 1997),1997
/showmodel?model=237595,237595,Fast Spiking Basket cells (Tzilivaki et al 2019),2019
/showmodel?model=150225,150225,Fast convergence of cerebellar learning (Luque et al. 2015),2015
/showmodel?model=153633,153633,Fast global oscillations in networks of I&F neurons with low firing rates (Brunel and Hakim 1999),1999
/showmodel?model=50392,50392,"Fast oscillations in inhibitory networks (Maex, De Schutter 2003)",2003
/showmodel?model=93394,93394,Fast population coding (Huys et al. 2007),2007
/showmodel?model=128079,128079,Fast sodium channel gating in mossy fiber axons (Schmidt-Hieber et al. 2010),2010
/showmodel?model=97747,97747,Fast-spiking cortical interneuron (Golomb et al. 2007),2007
/showmodel?model=230400,230400,Feature integration drives probabilistic behavior in Fly escape response (von Reyn et al 2017),2017
/showmodel?model=8284,8284,Febrile seizure-induced modifications to Ih (Chen et al 2001),2001
/showmodel?model=7399,7399,Feedforward heteroassociative network with HH dynamics (Lytton 1998),1998
/showmodel?model=206378,206378,Feedforward inhibition in pyramidal cells (Ferrante & Ascoli 2015),2015
/showmodel?model=239427,239427,Feedforward network undergoing Up-state-mediated plasticity (Gonzalez-Rueda et al. 2018),2018
/showmodel?model=168148,168148,Firing neocortical layer V pyramidal neuron (Reetz et al. 2014; Stadler et al. 2014),2014
/showmodel?model=140254,140254,Firing patterns in stuttering fast-spiking interneurons (Klaus et al. 2011),2011
/showmodel?model=228599,228599,Firing patterns of CA3 hippocampal neurons (Soldado-Magraner et al. 2019),2019
/showmodel?model=240369,240369,First-Spike-Based Visual Categorization Using Reward-Modulated STDP (Mozafari et al. 2018),2018
/showmodel?model=142990,142990,Fisher and Shannon information in finite neural populations (Yarrow et al. 2012),2012
/showmodel?model=264514,264514,Fitting predictive coding to the neurophysiological data (Spratling 2019),2019
/showmodel?model=83517,83517,Fixed point attractor (Hasselmo et al 1995),1995
/showmodel?model=8115,8115,Fluctuating synaptic conductances recreate in-vivo-like activity (Destexhe et al 2001),2001
/showmodel?model=116956,116956,"Fly lobular plate VS cell (Borst and Haag 1996, et al. 1997, et al. 1999)",1996
/showmodel?model=126471,126471,Formation of synfire chains (Jun and Jin 2007),2007
/showmodel?model=140299,140299,Four cortical interneuron subtypes (Kubota et al. 2011),2011
/showmodel?model=251493,251493,Four-pathway phenomenological synaptic plasticity model (Ebner et al. 2019),2019
/showmodel?model=155856,155856,Fractional leaky integrate-and-fire model (Teka et al. 2014),2014
/showmodel?model=139654,139654,Frog second-order vestibular neuron models (Rossert et al. 2011),2011
/showmodel?model=98017,98017,Fronto-parietal visuospatial WM model with HH cells (Edin et al 2007),2007
/showmodel?model=97985,97985,Fully Implicit Parallel Simulation of Single Neurons (Hines et al. 2008),2008
/showmodel?model=189088,189088,Fully continuous Pinsky-Rinzel model for bifurcation analysis (Atherton et al. 2016),2016
/showmodel?model=263718,263718,Fully-Asynchronous Cache-Efficient Simulation of Detailed Neural Networks (Magalhaes et al 2019),2019
/showmodel?model=245424,245424,Function and energy constrain neuronal biophysics in coincidence detection (Remme et al 2018),2018
/showmodel?model=182784,182784,"Functional balanced networks with synaptic plasticity (Sadeh et al, 2015)",2015
/showmodel?model=144477,144477,Functional consequences of cortical circuit abnormalities on gamma in schizophrenia (Spencer 2009),2009
/showmodel?model=146509,146509,"Functional impact of dendritic branch point morphology (Ferrante et al., 2013)",2013
/showmodel?model=189186,189186,Functional properties of dendritic gap junctions in Cerebellar Golgi cells (Szoboszlay et al. 2016),2016
/showmodel?model=136026,136026,Functional structure of mitral cell dendritic tuft (Djurisic et al. 2008),2008
/showmodel?model=231818,231818,GC model (Beining et al 2017),2017
/showmodel?model=258807,258807,GLMCC validation neural network model (Kobayashi et al. 2019),2019
/showmodel?model=137846,137846,"GP Neuron, somatic and dendritic phase response curves (Schultheiss et al. 2011)",2011
/showmodel?model=114685,114685,GPi/GPe neuron models (Johnson and McIntyre 2008),2008
/showmodel?model=138421,138421,Gamma and theta rythms in biophysical models of hippocampus circuits (Kopell et al. 2011),2011
/showmodel?model=247968,247968,Gamma genesis in the basolateral amygdala (Feng et al 2019),2019
/showmodel?model=21329,21329,Gamma oscillations in hippocampal interneuron networks (Bartos et al 2002),2002
/showmodel?model=26997,26997,"Gamma oscillations in hippocampal interneuron networks (Wang, Buzsaki 1996)",1996
/showmodel?model=185014,185014,"Gamma-beta alternation in the olfactory bulb (David, Fourcaud-Trocmé et al., 2015)",2015
/showmodel?model=118389,118389,Gap junction coupled network of striatal fast spiking interneurons (Hjorth et al. 2009),2009
/showmodel?model=230324,230324,Gap junction plasticity as a mechanism to regulate network-wide oscillations (Pernelle et al 2018),2018
/showmodel?model=244692,244692,Gap junction subtypes (Appukuttan et al 2016),2016
/showmodel?model=112633,112633,Gap-junction coupled network activity depends on coupled dendrites diameter (Gansert et al. 2007),2007
/showmodel?model=151338,151338,Gating of steering signals through phasic modulation of reticulospinal neurons (Kozlov et al. 2014),2014
/showmodel?model=115357,115357,Generalized Carnevale-Hines algorithm (van Elburg and van Ooyen 2009),2009
/showmodel?model=127967,127967,Generating coherent patterns of activity from chaotic neural networks (Sussillo and Abbott 2009),2009
/showmodel?model=238449,238449,Generating neuron geometries for detailed 3D simulations using AnaMorph (Morschel et al 2017),2017
/showmodel?model=120783,120783,Generating oscillatory bursts from a network of regular spiking neurons (Shao et al. 2009),2009
/showmodel?model=167638,167638,Generation of granule cell dendritic morphology (Schneider et al. 2014),2014
/showmodel?model=261585,261585,Generation of stable heading representations in diverse visual scenes (Kim et al 2019),2019
/showmodel?model=128068,128068,Generic Bi-directional Real-time Neural Interface (Zrenner et al. 2010),2010
/showmodel?model=241826,241826,"Genetic, biochemical and bioelectrical dynamics in pattern regulation (Pietak & Levin 2017)",2017
/showmodel?model=19214,19214,"Geometry-induced features of current transfer in neuronal dendrites (Korogod, Kulagina 1998)",1998
/showmodel?model=267696,267696,Glial voltage dynamics driven by Kir & K2P currents (Janjic et al 2023),2023
/showmodel?model=265511,265511,Global and multiplexed dendritic computations under in vivo-like conditions (Ujfalussy et al 2018),2018
/showmodel?model=127878,127878,"Global structure, robustness, and modulation of neuronal models (Goldman et al. 2001)",2001
/showmodel?model=114639,114639,Globus pallidus multi-compartmental model neuron with realistic morphology (Gunay et al. 2008),2008
/showmodel?model=136315,136315,"Globus pallidus neuron models with differing dendritic Na channel expression (Edgerton et al., 2010)",2010
/showmodel?model=3658,3658,Glutamate diffusion and AMPA receptor activation in the cerebellar glomerulus (Saftenku 2005),2005
/showmodel?model=249705,249705,Glutamate mediated dendritic and somatic plateau potentials in cortical L5 pyr cells (Gao et al '20),None
/showmodel?model=223269,223269,Glutamate-evoked Ca2+ oscillations in single astrocytes (De Pitta et al. 2009) (Manninen et al 2017),2009
/showmodel?model=223274,223274,Glutamate-evoked Ca2+ oscillations in single astrocytes (Modified from Dupont et al. 2011),2011
/showmodel?model=189308,189308,Goldfish Mauthner cell (Medan et al 2017),2017
/showmodel?model=154967,154967,Gq coupled signaling pathways involved in striatal synaptic plasticity (Kim et al. 2013),2013
/showmodel?model=156828,156828,Granule Cells of the Olfactory Bulb (Simoes_De_Souza et al. 2014),2014
/showmodel?model=261881,261881,Graph-theoretical Derivation of Brain Structural Connectivity (Giacopelli et al 2020),2020
/showmodel?model=194881,194881,"Grid cell model with compression effects (Raudies & Hasselmo, 2015)",2015
/showmodel?model=128812,128812,Grid cell oscillatory interference with noisy network oscillators (Zilli and Hasselmo 2010),2010
/showmodel?model=144006,144006,Grid cell spatial firing models (Zilli 2012),2012
/showmodel?model=267023,267023,Grid cell-to-place cell transformation model w AD-related synaptic loss (Ness and Schultz 2021),2021
/showmodel?model=150846,150846,"Grid cells from place cells (Castro & Aguiar, 2014)",2014
/showmodel?model=267035,267035,Growth Rules for Repair of Asynch Irregular Networks after Peripheral Lesions (Sinha et al 2021),2021
/showmodel?model=186977,186977,"H-currents effect on the fluctuation of gamma/beta oscillations (Avella-Gonzalez et al., 2015)",2015
/showmodel?model=57910,57910,HERG K+ channels spike-frequency adaptation (Chiesa et al 1997),1997
/showmodel?model=196197,196197,HH model neuron of the Suprachiasmatic Nucleus including a persistent Na+ channel (Paul et al 2016),2016
/showmodel?model=267183,267183,HH model of SCN neurons including a transient K+ channel (Bano-Otalora et al 2021),2021
/showmodel?model=267614,267614,"HH-type model of fast-spiking parvalbumin interneurons in spinal dorsal horn (Ma et al, 2023)",2023
/showmodel?model=138082,138082,HMM of Nav1.7 WT and F1449V (Gurkiewicz et al. 2011),2011
/showmodel?model=144518,144518,Half-center oscillator database of leech heart interneuron model (Doloc-Mihu & Calabrese 2011),2011
/showmodel?model=266796,266796,Healthy and Epileptic Hippocampal Circuit (Aussel et al 2022),2022
/showmodel?model=245409,245409,Hebbian STDP for modelling the emergence of disparity selectivity (Chauhan et al 2018),2018
/showmodel?model=234097,234097,"Hebbian learning in a random network for PFC modeling (Lindsay, et al. 2017)",2017
/showmodel?model=267610,267610,"Heterogeneous axon model (Zang et al, accepted)",None
/showmodel?model=237555,237555,Heterosynaptic Spike-Timing-Dependent Plasticity (Hiratani & Fukai 2017),2017
/showmodel?model=229278,229278,Hierarchical Gaussian Filter (HGF) model of conditioned hallucinations task (Powers et al 2017),2017
/showmodel?model=260210,260210,Hierarchical anti-Hebbian network model for the formation of spatial cells in 3D (Soman et al 2019),2019
/showmodel?model=168867,168867,Hierarchical network model of perceptual decision making (Wimmer et al 2015),2015
/showmodel?model=82394,82394,High dimensional dynamics and low dimensional readouts in neural microcircuits (Haeusler et al 2006),2006
/showmodel?model=225904,225904,High entrainment constrains synaptic depression in a globular bushy cell (Rudnicki & Hemmert 2017),2017
/showmodel?model=135902,135902,High frequency oscillations in a hippocampal computational model (Stacey et al. 2009),2009
/showmodel?model=114735,114735,High frequency oscillations induced in three gap-junction coupled neurons (Tseng et al. 2008),2008
